Incident_Id,Incident_Date,posttown,county,Post Code Short,Sewer_Type,Sewer_Status,Fault,Cause,Year,Month,Month_ID,Impact
1340808,20230422,,,CT14,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,4,2023_4,EXTH
1340830,20230423,,,PO37,FOUL,PUBLIC - FORMER S24,HYDRAULIC OVERLOAD,RAINFALL,2023,4,2023_4,EXTH
1340887,20230423,,,SO53,FOUL,S105a Sewer,BLOCKED,DUE TO - FAT,2023,4,2023_4,EXTH
1341071,20230425,,,PO18,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,4,2023_4,EXTH
1341103,20230425,,,BN1,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,4,2023_4,EXTH
1341133,20230425,,,GU31,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,4,2023_4,EXTH
1341141,20230425,,,TN2,FOUL,S105a Sewer,BLOCKED,UNKNOWN,2023,4,2023_4,EXTH
1341415,20230427,,,SP11,FOUL,S105a Sewer,BLOCKED,DUE TO - OTHER,2023,4,2023_4,EXTH
1341450,20230428,,,TN24,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,4,2023_4,EXTH
1341464,20230428,,,ME7,FOUL,PUBLIC,BLOCKED,SILTATION,2023,4,2023_4,EXTH
1341469,20230428,,,SP11,COMBINED,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,4,2023_4,EXTH
1341536,20230428,,,SP11,COMBINED,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,4,2023_4,EXTH
1341783,20230501,,,RH8,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,5,2023_5,EXTH
1341791,20230501,,,ME13,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,5,2023_5,EXTH
1341898,20230502,,,SO20,FOUL,PUBLIC - FORMER S24,BLOCKED,UNKNOWN,2023,5,2023_5,EXTH
1341983,20230503,,,SO19,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTH
1342172,20230504,,,SO40,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,5,2023_5,EXTH
1342271,20230505,,,ME7,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1342279,20230505,,,SO51,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1342317,20230506,,,SO19,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTH
1342371,20230507,,,ME1,FOUL,PUBLIC,BLOCKED,SILTATION,2023,5,2023_5,EXTH
1342383,20230507,,,SP10,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,5,2023_5,EXTH
1342486,20230508,,,TN2,FOUL,PUBLIC - FORMER S24,BLOCKED,SILTATION,2023,5,2023_5,EXTH
1342697,20230509,,,TN3,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,5,2023_5,EXTH
1342868,20230510,,,SO32,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1343554,20230516,,,PO19,FOUL,S105a Sewer,BLOCKED,DUE TO - OTHER,2023,5,2023_5,EXTH
1343557,20230517,,,DA13,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1343632,20230517,,,TN34,COMBINED,PUBLIC,BLOCKED,UNKNOWN,2023,5,2023_5,EXTH
1343669,20230517,,,PO9,FOUL,S105a Sewer,BLOCKED,UNKNOWN,2023,5,2023_5,EXTH
1343695,20230518,,KENT,CT1,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1343779,20230518,,,BN6,FOUL,S105a Sewer,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTH
1343846,20230519,,,ME1,FOUL,S105a Sewer,BLOCKED,SILTATION,2023,5,2023_5,EXTH
1343889,20230519,,,SO31,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1343921,20230520,,,BN23,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1343951,20230520,,,SP11,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1343957,20230520,,,TN12,FOUL,S105a Sewer,BLOCKED,SILTATION,2023,5,2023_5,EXTH
1344010,20230521,,,CT2,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1344014,20230521,,,ME13,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1344021,20230521,,WEST SUSSEX,RH12,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1344195,20230523,,,RH20,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1344318,20230524,,,SP10,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1344388,20230524,,,SO53,FOUL,PUBLIC,BLOCKED,ROOTS,2023,5,2023_5,EXTH
1344418,20230525,,,ME18,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1344502,20230525,,,DA11,FOUL,PUBLIC,BLOCKED,SILTATION,2023,5,2023_5,EXTH
1344577,20230526,PIDDINGHOE,EAST SUSSEX,BN9,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,5,2023_5,EXTH
1344707,20230528,,,SP10,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1344718,20230528,,,RH17,FOUL,S105a Sewer,BLOCKED,SILTATION,2023,5,2023_5,EXTH
1344763,20230528,,HAMPSHIRE,SO24,FOUL,PUBLIC,BLOCKED,SILTATION,2023,5,2023_5,EXTH
1344772,20230529,,,SP11,FOUL,PUBLIC,BLOCKED,SILTATION,2023,5,2023_5,EXTH
1344778,20230529,,,ME2,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1344805,20230529,,KENT,TN24,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1344847,20230530,,ISLE OF WIGHT,PO31,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,5,2023_5,EXTH
1344868,20230530,,,PO1,FOUL,PUBLIC - FORMER S24,BLOCKED,SILTATION,2023,5,2023_5,EXTH
1344965,20230531,,KENT,ME10,FOUL,S105a Sewer,UNKNOWN FAULT,UNKNOWN,2023,5,2023_5,EXTH
1344985,20230531,,,PO37,COMBINED,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTH
1345071,20230531,,,SO14,FOUL,S105a Sewer,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTH
1345407,20230605,,HAMPSHIRE,PO1,COMBINED,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1345539,20230605,,,TN4,FOUL,PUBLIC - FORMER S24,COLLAPSE,UNKNOWN,2023,6,2023_6,EXTH
1345541,20230605,,,SO53,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1345542,20230605,,,GU29,FOUL,S105a Sewer,BLOCKED,DUE TO - OTHER,2023,6,2023_6,EXTH
1345634,20230606,,,PO2,COMBINED,PUBLIC - FORMER S24,BLOCKED,SILTATION,2023,6,2023_6,EXTH
1345664,20230607,,,BN25,FOUL,PUBLIC,BLOCKED,DUE TO - OTHER,2023,6,2023_6,EXTH
1345717,20230607,,,PO1,COMBINED,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1345724,20230607,,,PO33,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1345877,20230609,,,ME19,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1346086,20230611,,,CT9,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1346201,20230612,,,RG28,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,6,2023_6,EXTH
1346217,20230612,,,TN27,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1346242,20230613,,,CT17,COMBINED,PUBLIC,BLOCKED,DUE TO - FAT,2023,6,2023_6,EXTH
1346397,20230614,,,TN24,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1346427,20230615,,,DA12,FOUL,PUBLIC,BLOCKED,DUE TO - OTHER,2023,6,2023_6,EXTH
1346430,20230615,,,ME8,FOUL,S105a Lateral,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1346507,20230616,,,TN31,FOUL,PUBLIC,BLOCKED,DUE TO - OTHER,2023,6,2023_6,EXTH
1346512,20230616,,,SO22,FOUL,PUBLIC,BLOCKED,SILTATION,2023,6,2023_6,EXTH
1346516,20230616,,,DA12,COMBINED,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1346588,20230616,,,SP10,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1346637,20230617,,,RH17,FOUL,S105a Sewer,BLOCKED,UNKNOWN,2023,6,2023_6,EXTH
1346750,20230619,,EAST SUSSEX,BN2,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1346815,20230620,,,PO34,COMBINED,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,6,2023_6,EXTH
1346905,20230620,,,PO16,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,6,2023_6,EXTH
1346954,20230620,,,ME13,FOUL,PUBLIC,WPS/WTW FAILURE,UNKNOWN,2023,6,2023_6,EXTH
1346956,20230620,,EAST SUSSEX,TN20,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,6,2023_6,EXTH
1346978,20230620,,KENT,DA11,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1347043,20230620,,,PO9,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,6,2023_6,EXTH
1347057,20230620,,,SO19,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1347111,20230621,,,BN20,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,6,2023_6,EXTH
1347119,20230621,,,CT13,COMBINED,S105a Sewer,HYDRAULIC OVERLOAD,RAINFALL,2023,6,2023_6,EXTH
1347187,20230621,,,SO19,FOUL,PUBLIC,NO SEWERAGE FAULT,NOT APPLICABLE,2023,6,2023_6,EXTH
1347198,20230621,,,BN16,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,6,2023_6,EXTH
1347210,20230621,,,TN21,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,6,2023_6,EXTH
1347243,20230622,,,CT9,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO - OTHER,2023,6,2023_6,EXTH
1347253,20230622,,,TN4,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,6,2023_6,EXTH
1347344,20230622,,,CT9,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1347352,20230623,,ISLE OF WIGHT,PO36,COMBINED,PUBLIC,BLOCKED,ROOTS,2023,6,2023_6,EXTH
1347413,20230623,,WEST SUSSEX,BN13,FOUL,PUBLIC,BLOCKED,DEFECTIVE CONNECTION,2023,6,2023_6,EXTH
1347449,20230624,,WEST SUSSEX,BN13,FOUL,PUBLIC,BLOCKED,SILTATION,2023,6,2023_6,EXTH
1347502,20230625,,,BN6,FOUL,PUBLIC,BLOCKED,DUE TO - OTHER,2023,6,2023_6,EXTH
1347631,20230626,,,RH12,FOUL,PUBLIC,NO SEWERAGE FAULT,NOT APPLICABLE,2023,6,2023_6,EXTH
1347638,20230626,,,BN1,FOUL,S105a Sewer,BLOCKED,DUE TO - OTHER,2023,6,2023_6,EXTH
1347652,20230626,,,RH19,FOUL,PUBLIC,NO SEWERAGE FAULT,NOT APPLICABLE,2023,6,2023_6,EXTH
1347679,20230627,,,SO31,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1347833,20230628,,,CT12,FOUL,S105a Sewer,BLOCKED,UNKNOWN,2023,6,2023_6,EXTH
1347834,20230628,,,SO30,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1347948,20230629,,,SO51,FOUL,S105a Sewer,BLOCKED,ROOTS,2023,6,2023_6,EXTH
1347985,20230629,,,CT9,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTH
1347988,20230629,,,PO22,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,6,2023_6,EXTH
1348096,20230701,,,DA12,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,7,2023_7,EXTH
1348105,20230701,,,RH16,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,7,2023_7,EXTH
1348179,20230703,,,TN35,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,7,2023_7,EXTH
1348492,20230706,,,CT9,FOUL,S105a Sewer,BLOCKED,DUE TO - OTHER,2023,7,2023_7,EXTH
1348608,20230707,,,BN17,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,7,2023_7,EXTH
1348629,20230707,,,PO30,FOUL,PUBLIC,BLOCKED,SILTATION,2023,7,2023_7,EXTH
1348663,20230707,,,TN11,FOUL,PUBLIC,BLOCKED,SILTATION,2023,7,2023_7,EXTH
1348771,20230710,,,CT9,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,7,2023_7,EXTH
1348851,20230711,,HAMPSHIRE,SO19,FOUL,PUBLIC,BLOCKED,ROOTS,2023,7,2023_7,EXTH
1348898,20230711,,,TN25,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,7,2023_7,EXTH
1348977,20230712,,,ME4,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,7,2023_7,EXTH
1348984,20230712,,,SO19,FOUL,PUBLIC - FORMER S24,HYDRAULIC OVERLOAD,RAINFALL,2023,7,2023_7,EXTH
1348985,20230712,,,SO19,FOUL,PUBLIC - FORMER S24,NO SEWERAGE FAULT,NOT APPLICABLE,2023,7,2023_7,EXTH
1349046,20230713,,HAMPSHIRE,SO32,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,7,2023_7,EXTH
1349058,20230713,,,TN24,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,7,2023_7,EXTH
1349136,20230714,,,SO17,FOUL,PUBLIC,BLOCKED,DEFECTIVE CONNECTION,2023,7,2023_7,EXTH
1349244,20230717,,,ME3,FOUL,PUBLIC - FORMER S24,BLOCKED,ROOTS,2023,7,2023_7,EXTH
1349354,20230718,,,ME17,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,7,2023_7,EXTH
1349357,20230718,,,TN40,FOUL,S105a Sewer,BLOCKED,DUE TO - OTHER,2023,7,2023_7,EXTH
1349632,20230721,,,PO2,COMBINED,PUBLIC,BLOCKED,SILTATION,2023,7,2023_7,EXTH
1349758,20230722,,,ME16,FOUL,PUBLIC,NO SEWERAGE FAULT,NOT APPLICABLE,2023,7,2023_7,EXTH
1349790,20230723,,,RH12,,PUBLIC,NO SEWERAGE FAULT,NOT APPLICABLE,2023,7,2023_7,EXTH
1349935,20230725,,,TN33,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,7,2023_7,EXTH
1349991,20230726,,,CT16,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,7,2023_7,EXTH
1350143,20230727,,HAMPSHIRE,SO21,FOUL,PUBLIC,BLOCKED,SILTATION,2023,7,2023_7,EXTH
1350211,20230728,,,SO30,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,7,2023_7,EXTH
1350262,20230729,,,PO2,COMBINED,PUBLIC - FORMER S24,BLOCKED,DEFECTIVE CONNECTION,2023,7,2023_7,EXTH
1350266,20230729,,,SO30,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,7,2023_7,EXTH
1350719,20230805,,,CT14,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,8,2023_8,EXTH
1350757,20230805,,,TN2,FOUL,PUBLIC,BLOCKED,SILTATION,2023,8,2023_8,EXTH
1350868,20230807,,ISLE OF WIGHT,PO38,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,8,2023_8,EXTH
1350929,20230807,,,PO30,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO - FAT,2023,8,2023_8,EXTH
1351010,20230809,,,TN40,FOUL,PUBLIC,COLLAPSE,UNKNOWN,2023,8,2023_8,EXTH
1351082,20230809,,,TN18,FOUL,PUBLIC,BLOCKED,ROOTS,2023,8,2023_8,EXTH
1351132,20230810,,,SO31,FOUL,S105a Sewer,BLOCKED,ROOTS,2023,8,2023_8,EXTH
1351414,20230814,,,ME12,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO RAG,2023,8,2023_8,EXTH
1351482,20230815,,,PO33,COMBINED,PUBLIC,BLOCKED,SILTATION,2023,8,2023_8,EXTH
1351713,20230818,,,SO40,FOUL,PUBLIC,BLOCKED,SILTATION,2023,8,2023_8,EXTH
1351834,20230819,,,ME17,,PUBLIC,WPS/WTW FAILURE,UNKNOWN,2023,8,2023_8,EXTH
1351862,20230820,,,RH12,RISING MAIN,PUBLIC,BURST,THIRD PARTY DAMAGE,2023,8,2023_8,EXTH
1351884,20230820,,,CT18,FOUL,S105a Sewer,HYDRAULIC OVERLOAD,RAINFALL,2023,8,2023_8,EXTH
1351898,20230821,,,SO21,FOUL,PUBLIC,BLOCKED,SILTATION,2023,8,2023_8,EXTH
1351928,20230821,,,SO19,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,8,2023_8,EXTH
1351998,20230822,,HAMPSHIRE,PO12,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,8,2023_8,EXTH
1352254,20230825,,KENT,CT18,FOUL,PUBLIC,BLOCKED,DUE TO - OTHER,2023,8,2023_8,EXTH
1352263,20230825,,,CT4,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,8,2023_8,EXTH
1352578,20230830,,,RG28,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,8,2023_8,EXTH
1352623,20230830,,,SO17,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,8,2023_8,EXTH
1352812,20230901,,,ME5,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,9,2023_9,EXTH
1352835,20230901,,,ME8,COMBINED,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,9,2023_9,EXTH
1352838,20230901,,,me8,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,9,2023_9,EXTH
1352940,20230903,,,SO41,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,9,2023_9,EXTH
1353021,20230904,,,TN34,FOUL,PUBLIC,BLOCKED,ROOTS,2023,9,2023_9,EXTH
1353050,20230904,,,PO2,COMBINED,PUBLIC,BLOCKED,DUE TO - OTHER,2023,9,2023_9,EXTH
1353141,20230906,,WEST SUSSEX,BN15,FOUL,S105a Sewer,BLOCKED,DUE TO - OTHER,2023,9,2023_9,EXTH
1353474,20230910,,,SO41,FOUL,S105a Lateral,BLOCKED,DEFECTIVE CONNECTION,2023,9,2023_9,EXTH
1353555,20230911,,,DA11,FOUL,PUBLIC,BLOCKED,SILTATION,2023,9,2023_9,EXTH
1353613,20230912,,,CT4,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,9,2023_9,EXTH
1353617,20230912,,,ME17,FOUL,PUBLIC,COLLAPSE,UNKNOWN,2023,9,2023_9,EXTH
1353826,20230914,,,SO43,FOUL,PUBLIC,BLOCKED,DEFECTIVE CONNECTION,2023,9,2023_9,EXTH
1353830,20230914,,,DA11,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,9,2023_9,EXTH
1353836,20230914,,,BN2,FOUL,PUBLIC,BLOCKED,SILTATION,2023,9,2023_9,EXTH
1353967,20230916,,,SO45,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,9,2023_9,EXTH
1353969,20230916,,,BN8,FOUL,S105a Sewer,BLOCKED,DUE TO - OTHER,2023,9,2023_9,EXTH
1354039,20230917,,,PO11,SURFACE WATER,PUBLIC,BLOCKED,SILTATION,2023,9,2023_9,EXTH
1354215,20230919,,,SO45,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,9,2023_9,EXTH
1354384,20230920,,,PO6,FOUL,PUBLIC - FORMER S24,HYDRAULIC OVERLOAD,RAINFALL,2023,9,2023_9,EXTH
1354435,20230921,,,SO19,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,9,2023_9,EXTH
1354437,20230921,,,SO16,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,9,2023_9,EXTH
1354462,20230921,,,PO30,COMBINED,PUBLIC,BLOCKED,DUE TO - OTHER,2023,9,2023_9,EXTH
1354462,20230921,,,PO30,COMBINED,PUBLIC,BLOCKED,DUE TO - OTHER,2023,9,2023_9,EXTH
1354541,20230922,,,PO22,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,9,2023_9,EXTH
1354560,20230922,,,RH20,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,9,2023_9,EXTH
1354637,20230923,,,SO41,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,9,2023_9,EXTH
1354642,20230923,,,TN2,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,9,2023_9,EXTH
1354701,20230925,,,SO43,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,9,2023_9,EXTH
1354745,20230925,,,SO43,,PUBLIC,NO SEWERAGE FAULT,NOT APPLICABLE,2023,9,2023_9,EXTH
1354926,20230927,,KENT,ME14,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,9,2023_9,EXTH
1354972,20230927,,,TN8,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,9,2023_9,EXTH
1354994,20230928,,,TN17,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO RAG,2023,9,2023_9,EXTH
1355031,20230928,,,CT9,FOUL,S105a Sewer,BLOCKED,SILTATION,2023,9,2023_9,EXTH
1355044,20230928,,,SO18,SURFACE WATER,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,9,2023_9,EXTH
1355124,20230929,,,PO30,FOUL,PUBLIC,BLOCKED,DUE TO - OTHER,2023,9,2023_9,EXTH
1355166,20230930,,,DA13,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,9,2023_9,EXTH
1355177,20231001,,,TN38,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,10,2023_10,EXTH
1355292,20231002,,HAMPSHIRE,PO7,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO RAG,2023,10,2023_10,EXTH
1355447,20231004,,,SO30,FOUL,PUBLIC,BLOCKED,SILTATION,2023,10,2023_10,EXTH
1355562,20231006,,,SO30,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,10,2023_10,EXTH
1355602,20231006,,,SP11,FOUL,PUBLIC,WPS/WTW FAILURE,UNKNOWN,2023,10,2023_10,EXTH
1355691,20231007,,,ME18,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,10,2023_10,EXTH
1355736,20231008,,,PO33,SURFACE WATER,PUBLIC - FORMER S24,BLOCKED,DUE TO RAG,2023,10,2023_10,EXTH
1355841,20231009,,,RH15,FOUL,S105a Sewer,BLOCKED,UNKNOWN,2023,10,2023_10,EXTH
1355890,20231010,,,ME7,FOUL,PUBLIC,BLOCKED,SILTATION,2023,10,2023_10,EXTH
1355927,20231010,,,SO19,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO RAG,2023,10,2023_10,EXTH
1355960,20231011,,,SO51,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,10,2023_10,EXTH
1356020,20231012,,,ME20,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,10,2023_10,EXTH
1356181,20231013,,WEST SUSSEX,RH19,FOUL,S105a Sewer,BLOCKED,SILTATION,2023,10,2023_10,EXTH
1356193,20231013,,,PO33,COMBINED,PUBLIC,BLOCKED,DUE TO - OTHER,2023,10,2023_10,EXTH
1356200,20231014,,,PO30,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,10,2023_10,EXTH
1356290,20231015,,,SP10,FOUL,PUBLIC,BLOCKED,SILTATION,2023,10,2023_10,EXTH
1356421,20231017,,,SO30,FOUL,S105a Sewer,BLOCKED,SILTATION,2023,10,2023_10,EXTH
1356481,20231017,,,CT9,FOUL,S105a Sewer,BLOCKED,DUE TO - OTHER,2023,10,2023_10,EXTH
1356491,20231017,,,BN1,FOUL,S105a Sewer,BLOCKED,UNKNOWN,2023,10,2023_10,EXTH
1356526,20231018,,,PO33,COMBINED,PUBLIC,BLOCKED,DUE TO - OTHER,2023,10,2023_10,EXTH
1356789,20231020,,,CT5,FOUL,PUBLIC,BLOCKED,DUE TO - OTHER,2023,10,2023_10,EXTH
1356840,20231021,,WEST SUSSEX,PO22,SURFACE WATER,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,10,2023_10,EXTH
1356902,20231021,,,SO19,FOUL,PUBLIC - FORMER S24,HYDRAULIC OVERLOAD,RAINFALL,2023,10,2023_10,EXTH
1357137,20231024,,,CT4,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,10,2023_10,EXTH
1357152,20231024,,,PO21,SURFACE WATER,PUBLIC,BLOCKED,SILTATION,2023,10,2023_10,EXTH
1357237,20231025,,,PO11,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,10,2023_10,EXTH
1357247,20231025,,,PO20,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,10,2023_10,EXTH
1357262,20231025,,,PO21,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,10,2023_10,EXTH
1357262,20231025,,WEST SUSSEX,PO21,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,10,2023_10,EXTH
1357269,20231025,,,PO17,FOUL,PUBLIC - FORMER S24,HYDRAULIC OVERLOAD,RAINFALL,2023,10,2023_10,EXTH
1357295,20231025,,,SO41,FOUL,S105a Sewer,HYDRAULIC OVERLOAD,RAINFALL,2023,10,2023_10,EXTH
1357297,20231025,,,PO20,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,10,2023_10,EXTH
1357305,20231025,,,PO21,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,10,2023_10,EXTH
1357309,20231025,,,PO21,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,10,2023_10,EXTH
1357330,20231025,,,PO7,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,10,2023_10,EXTH
1357332,20231025,,,BN18,FOUL,PUBLIC,WPS/WTW FAILURE,UNKNOWN,2023,10,2023_10,EXTH
1357340,20231025,,,PO16,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,10,2023_10,EXTH
1357342,20231025,,,PO33,COMBINED,PUBLIC,BLOCKED,SILTATION,2023,10,2023_10,EXTH
1357379,20231025,,,SO30,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,10,2023_10,EXTH
1357394,20231025,,,PO32,COMBINED,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,10,2023_10,EXTH
